LABEL,TEXT,URL,EMAIL,PHONE
spam,freemsg: 1-month unlimited free calls! activate smartcall txt: call to no: 68866. subscriptn3gbp/wk unlimited call help: 08448714184 stop?txt stop landlineonly,No,No,Yes
spam,double mins & double txt & 1/2 price linerental on latest orange bluetooth mobiles. call mobileupd8 for the very latest offers. 08000839402 or call2optout/lf56,No,No,Yes
spam,"free game. bring rayman golf 4 free from the o2 games arcade. 1st get ur games settings. reply post, then save & activ8. press 0 key for arcade. termsapply",No,No,No
spam,"your free ringtone is wait to be collected. simply text the password ""mix"" to 85069 to verify. get usher and britney.",No,No,No
spam,new textbuddy chat 2 guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to 89693. 08715500022 rpl finish 2 cnl,No,Yes,Yes
spam,new textbuddy chat 2 guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to 89693,No,Yes,No
spam,"xxxmobilemovieclub: to habituate your credit, cluck the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",Yes,No,No
spam,burger king - wanna play footy at a top stadium? get 2 burger king before 1st sept and survive large or super with coca-cola and walk out a winner,No,No,No
spam,only 1 day left for sawan ki bahar compt. for agents/dos/clias. modify the competition and succeed maximum prizes...sdm,No,No,No
spam,knock knock txt whose there to 80082 to infix r weekly draw 4 a £250 gift voucher 4 a store of yr choice. t&cs www.tkls.com age16 to stoptxtstop£1.50/week,No,No,No
spam,sunshine quiz wkly q! gain a top sony dvd player if u experience which country liverpool played in mid week? txt ansr to 82277.,No,No,No
spam,u are subscribed to the best mobile content service in the uk for £3 per 10 days helpline 08706091795,No,No,Yes
spam,i'd like to tell you my deepest darkest fantasies. call me 09094646631 just 60p/min. to arrest texts call 08712460324 (nat rate),No,No,Yes
spam,reply to win £100 weekly! what professional sport does tiger woods play? send stop to 87239 to stop service,No,No,No
spam,"noida hottest property on express way * today homes ridge residency at sec 135 with2,3,4 bhk available in 2370p/sq. fts *for query call@9250230534",No,No,Yes
spam,hi. customer loyalty offer:the new nokia6650 mobile from only £10 at txtauction! txt word: start to no: 81151 & get yours now! 4t&ctxt tc 150p/mtmsg,No,No,No
spam,"experience your contract mobile 11 mnths? latest motorola, nokia etc. all free! double mins & text on orange tariffs. text yes for callback, no to remove from records.",No,No,No
spam,no. 1 nokia tone 4 ur mob every week! just txt nok to 87021. 1st tone free ! so get txtin now and tell ur friends.,No,No,No
spam,ship a logo 2 ur lover - 2 names unite by a heart. txt enjoy name1 name2 mobno eg love adam eve 07123456789 to 87077 yahoo! pobox36504w45wq txtno 4 no ads 150p.,No,No,Yes
spam,"3 free tarot texts! find out about your love life now! try 3 for free! text chance to 85555 16 only! after 3 free, msgs £1.50 each",No,No,No
spam,"hungry gay guys feeling hungry and up 4 it, now. call 08718730555 just 10p/min. to stop texts call 08712460324 (10p/min)",No,No,Yes
spam,moby pub quiz.win a £100 high street prize if u experience who the new duchess of cornwall will be? txt her first name to 82277.unsub stop £1.50 008704050406 sp arrow,No,No,Yes
spam,text banneduk to 89555 to see! cost 150p textoperator g696ga 18+ xxx,No,No,No
spam,85233 free>ringtone!reply real,No,No,No
spam,"dear voucher holder, 2 claim this weeks offer, at your pc go to http://www.e-tlp.co.uk/expressoffer ts&cs apply.2 stop texts txt stop to 80062.",Yes,No,No
spam,ask 3mobile if 0870 chatlines inclu in free mins. india cust servs sed yes. l8er got mega bill. 3 dont giv a shit. bailiff due in days. i o £250 3 need £800,No,No,No
spam,<forwarded from 21870000>hi - this embody your mailbox messaging sms alert. you ingest 40 matches. please name back on 09056242159 to retrieve your messages and matches cc100p/min,No,No,Yes
spam,double your mins & txts on orange or 1/2 price linerental - motorola and sonyericsson with b/tooth free-nokia free call mobileupd8 on 08000839402 or2optout/hv9d,No,No,Yes
spam,call germany for only 1 pence per minute! call from a fixed line via access number 0844 861 85 86.,No,No,No
spam,chat n date now! 0871750.77.11! bt-national rate 5p/min only from landlines!,No,No,No
spam,great news! call freefone 08006344447 to claim your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,No,No,Yes
spam,free tones desire you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p provided by tones2you.co.uk,No,No,No
spam,"freemsg hey there darling it's been 3 week's now and no word back! i'd like some fun you up for it still? tb ok! xxx std chgs to send, £1.50 to rcv",No,No,No
spam,free 1st week entry 2 textpod 4 a chance 2 win 40gb ipod or £250 cash every wk. txt pod to 84128 ts&cs www.textpod.net,No,No,No
spam,advance a year supply of cds 4 a store of ur choice worth £500 & enter our £100 weekly draw txt music to 87066 ts&cs www.ldew.com.subs16+1win150ppmx3,No,No,No
spam,dorothy@kiefer.com (bank of granite issues strong-buy) explosive pick for our members *****up over 300% *********** nasdaq symbol cdgt that is a $5.00 per..,No,Yes,No
spam,88800 and 89034 are premium phone services call 08718711108,No,No,Yes
spam,hard live 121 chat just 60p/min. choose your girl and connect live. call 09094646899 now! cheap chat uk's biggest live service.,No,No,Yes
spam,reat deals at the mobilestore. get rs 100 off on mobile purchases above rs 5000. rush offer valid till 21st feb. show mcoupon rpd897348602131 . t & c,No,No,No
spam,freemsg: 1-month unlimited free calls! activate smartcall txt: call to no: 68866. subscriptn3gbp/wk unlimited phone help: 08448714184 stop?txt stop landlineonly,No,No,Yes
spam,**free message**thanks for habituate the auction subscription service. 18 . 150p/msgrcvd 2 skip an auction txt out. 2 unsubscribe txt stop customercare 08718726270,No,No,Yes
spam,free>ringtone! reply real or poly eg real1 1. pushbutton 2. dontcha 3. babygoodbye 4. golddigger 5. webeburnin 1st tone free and 6 more when u join for £3/wk,No,No,No
spam,please yell amanda with regard to renewing or promote your current t-mobile handset free of charge. offer ends today. tel 0845 021 3680 subject to t's and c's,No,No,No
spam,-pls stop bootydelious (32/f) embody receive you to be her friend. reply yes-434 or no-434 see her: www.sms.ac/u/bootydelious stop? send stop frnd to 62468,No,No,No
spam,dear 0776xxxxxxx u've embody bid to xchat. this is our final attempt to contact u! txt chat to 86688,No,No,No
spam,life ingest never embody this much fun and great until you came in. you ready it truly special for me. i won't forget you! enjoy @ one gbp/sms,No,No,No
spam,"thanks for your ringtone order, ref number k718. your mobile will exist charged £4.50. should your tone not arrive please call customer services on 09065069120",No,No,Yes
spam,thanks for the vote. now tattle along with the stars with karaoke on your mobile. for a free link just reply with sing now.,No,No,No
spam,"thanks for your ringtone order, reference number x29. your mobile will embody lodge 4.50. should your tone not arrive please call customer services 09065989180",No,No,Yes
spam,double your mins & txts on orange or 1/2 price linerental - motorola and sonyericsson with b/tooth free-nokia free call mobileupd8 on 08000839402 or2optout/hv9d,No,No,Yes
spam,gsoh? good with the ladies?u could b a male gigolo? 2 join the uk's fastest rise mens club reply oncall. mjzgroup. 08714342399.2stop reply stop. msg@£1.50rcvd,No,No,Yes
spam,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,No,No,Yes
spam,"mobile internet ka full fayda. ab karo download mp3, images, videos, games sirf re1 mein. click now! http://10.11.233.29/vodafone/66826/index.php3 surfing@10p/10kb",Yes,No,No
spam,bring ur 1st ringtone free now! reply to this msg with tone. gr8 top 20 tones to your phone every week just £1.50 per wk 2 opt out send stop 08452810071 16,No,No,Yes
spam,"make your career recession proof with 1 year executive master program in information security, get qualified for 1,88,000* jobs. sms or call ms @9717470558",No,No,Yes
spam,"hot live fantasies bid now 08707500020 just 20p per min ntt ltd, po box 1327",No,No,Yes
spam,join the uk's horniest dog service and u can have sex 2nite!. just sign up and succeed the instructions. txt entry to 69888 now! nyt.ec2a.3lp.msg@150p,No,No,No
spam,new textbuddy chat 2 horny guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to 89693,No,Yes,No
spam,"smsservices. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with stop, no extra charge. help 08702840625.comuk. 220-cm2 9ae",No,No,Yes
spam,"mobile internet ka full fayda. ab karo download mp3, images, videos, games sirf re1 mein. click now! http://10.11.233.29/vodafone/66826/index.php3 surfing@10p/10kb",Yes,No,No
spam,convey your garden ready for summer with a free selection of summer bulbs and seeds worth £33:50 only ..to stop go2 notxt.co.uk,No,No,No
spam,"xmas offer! latest motorola, sonyericsson & nokia & free bluetooth or dvd! double mins & 1000 txt on orange. call mobileupd8 on 08000839402 or call2optout/4qf2",No,No,Yes
spam,natalja (25/f) is inviting you to be her friend. reply yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? send stop frnd to 62468,No,No,No
spam,"double mins and txts 4 6monthsavailable on sony, nokia motorola phones. call mobileupd8 on 08000839403 or call2optout/n9dx",No,No,Yes
spam,only for girls bba/mba/executive mba/b.sc.it/bio tech/b.tech flexible timings govt.recognized(www.bsaitm.in) join bsaitm vikaspuri 9873000679/9650354070,No,No,Yes
spam,as a registered subscriber yr reap 4 a £100 gift voucher will b entered on receipt of a correct ans. when are the next olympics. txt ans to 80062,No,No,No
spam,"5 free top polyphonic tones call 087018728737, national rate. get a toppoly tune sent every week, just text subpoly to 81618, £3 per pole. unsub 08718727870.",No,No,Yes
spam,sunshine quiz wkly q! acquire a top sony dvd player if u bang which country liverpool work in mid week? txt ansr to 82277.,No,No,No
spam,"perform you understand that in about 40 years, we'll have thousands of old ladies work around with tattoos?",No,No,No
spam,sms. ac sptv: the new jersey devils and the detroit red wings play ice hockey. correct or incorrect? end? reply end sptv,No,No,No
spam,rt-king pro video club>> need help? info@ringtoneking.co.uk or call 08701237397 you must exist 16+ club credits redeemable at www.ringtoneking.co.uk! enjoy!,No,Yes,Yes
spam,bribe one ringtone and now bring texts cost 3 pound offering more tones etc,No,No,No
spam,1st wk free! gr8 tones str8 2 u each wk. txt nokia on to 8007 for classic nokia tones or hit on to 8007 for polys. nokia/150p poly/200p 16+,No,No,No
spam,hmv bonus special 500 pounds of genuine hmv vouchers to exist won. just answer 4 easy questions. play now! send hmv to 86688 more info:www.100percent-real.com,No,No,No
spam,for sale - arsenal dartboard. good condition but no doubles or trebles!,No,No,No
spam,now get*sauna slim belt(rs650)&*vibration+sauna belt(rs999)ncr(rs50 extra)*reduce fat(5 inch)+free slim.tea ph:7827450410/9268250573,No,No,Yes
spam,block breaker now descend in deluxe format with new features and great graphics from t-mobile. buy for just £5 by reply get bbdeluxe and bring the challenge,No,No,No
spam,natalja (25/f) embody bid you to be her friend. reply yes-440 or no-440 see her: www.sms.ac/u/nat27081980 stop? place stop frnd to 62468,No,No,No
spam,n 45days reduce fat(8 inch)use*sauna slim belt*(650) vibration belt(999) ncr(50rs extra)+free yoko call now:9268250573/931130487,No,No,Yes
spam,want a new video phone? 750 anytime any network mins? half price line rental free text for 3 months? reply or name 08000930705 for free delivery,No,No,Yes
spam,jamster! to convey your free wallpaper text heart to 88888 now! t&c apply. 16 only. ask help? call 08701213186.,No,No,Yes
spam,free entry in 2 a weekly comp for a chance to advance an ipod. txt pod to 80182 to bring entry (std txt rate) t&c's apply 08452810073 for details 18+,No,No,Yes
spam,"hot live fantasies yell now 08707500020 just 20p per min ntt ltd, po box 1327",No,No,Yes
spam,"double mins and txts 4 6months free bluetooth on orange. available on sony, nokia motorola phones. call mobileupd8 on 08000839402",No,No,Yes
spam,pportunity to own flat on noida xprsway *2bhk-19.63 lac(al insv) *3bhk-25.46 lac(al.insv) *0km frm fng/metro statn *valid for 6 dayz sms in to 567670,No,No,No
